"ID","t","P.Value","adj.P.Val"
"1623302_at",-0.729368863680373,0.468535240785628,0.77247299713123
"1623303_at",0.600808439420762,0.550167832253118,0.82004275615524
"1623304_at",2.23757604728647,0.0288687352182996,0.233612412407008
"1623305_at",-0.192422905140128,0.848042740586972,0.951134898698857
"1623306_at",-1.40899652811424,0.163854954861692,0.506232951505217
"1623307_at",1.26312324678490,0.21129618034495,0.561954141158783
"1623308_at",1.51075447581727,0.135954597813425,0.471956901283199
"1623309_at",-0.325968732760531,0.745550748515754,0.912397016905317
"1623310_at",0.67732442831447,0.500731379792049,0.790281790645231
"1623311_at",1.70714113816768,0.092822785035397,0.40097615977267
"1623312_s_at",-0.101220800763817,0.919703321322712,0.975483269423215
"1623313_at",1.19096603608061,0.238227418976459,0.589718657842457
"1623314_at",-1.97817722077415,0.0523773607303477,0.309975639754907
"1623315_at",1.81721111122722,0.0740403979556849,0.362026218280738
"1623316_at",-0.503237984134061,0.616588383387114,0.854782269982422
"1623317_at",0.0432789378572088,0.965618904321994,0.99042531268629
"1623318_s_at",-0.0408728679017315,0.967529190182147,0.990881249604493
"1623319_at",1.37909859783833,0.172841980494283,0.517607814869544
"1623320_at",2.65453211651920,0.0100889258401227,0.139260977801898
"1623321_at",-0.0421217931579563,0.96653758838244,0.990490788755297
